"regioncode","year","threshold","goal","headcount"
"WLD",1985,7.158778,0.2,0.200206
"WLD",1985,7.816783,0.2,0.2
"WLD",1985,7.830075,0.2,0.2
"WLD",1985,8.313444,0.2,0.2
"WLD",1985,8.363447,0.2,0.1992907
"WLD",1985,8.605932,0.2,0.1999324
"WLD",1985,8.71043,0.2,0.2003799
"WLD",1985,8.852914,0.2,0.1999823
"WLD",1985,9.339126,0.2,0.199942
"WLD",1985,9.416951,0.2,0.1999728
"WLD",1985,9.489257,0.2,0.2003568
"WLD",1985,10.64037,0.2,0.2
"WLD",1985,10.66971,0.2,0.2000288
"WLD",1985,10.98944,0.2,0.1999346
"WLD",1985,11.61634,0.2,0.1999647
"WLD",1985,12.67512,0.2,0.1999623
"WLD",1985,12.97832,0.2,0.200558
"WLD",1985,13.10469,0.2,0.2
"WLD",1985,13.13404,0.2,0.1997529
"WLD",1985,13.13955,0.2,0.2
"WLD",1985,13.43904,0.2,0.1998513
"WLD",1985,13.6612,0.2,0.1998332
"WLD",1985,13.93297,0.2,0.2
"WLD",1985,13.97049,0.2,0.2
"WLD",1985,14.68019,0.2,0.1999497
"WLD",1985,16.71258,0.2,0.1999619
"WLD",1985,18.67492,0.2,0.1999563
"WLD",1985,19.11152,0.2,0.1967055
"WLD",1985,19.57211,0.2,0.1999668
"WLD",1985,19.94668,0.2,0.1999629
"WLD",1985,19.94902,0.2,0.1999666
"WLD",1985,21.04828,0.2,0.1996647
"WLD",1985,21.06602,0.2,0.2020545
"WLD",1985,21.16471,0.2,0.2003018
"WLD",1985,21.56378,0.2,0.1998821
"WLD",1985,22.01248,0.2,0.2
"WLD",1985,22.50712,0.2,0.1999019
"WLD",1985,24.8497,0.2,0.199983
"WLD",1985,26.08146,0.2,0.1999373
"WLD",1985,26.56581,0.2,0.2098668
"WLD",1985,33.42234,0.2,0.1997766
"WLD",1985,70.08093,0.2,0.2
"EAP",1984,0.5192951,0.2,0.2000282
"EAP",1984,0.7085983,0.2,0.1991581
"EAP",1984,0.8146532,0.2,0.2
"EAP",1984,0.8930821,0.2,0.2
"EAP",1984,0.9132649,0.2,0.1999686
"EAP",1984,1.283749,0.2,0.2
"EAP",1984,1.438223,0.2,0.1995847
"EAP",1984,1.551411,0.2,0.2
"EAP",1984,1.681352,0.2,0.2
"EAP",1984,1.984936,0.2,0.2
"EAP",1984,2.035258,0.2,0.2000721
"EAP",1984,2.605327,0.2,0.2
"EAP",1984,2.916046,0.2,0.2000038
"EAP",1984,2.928076,0.2,0.1998664
"EAP",1984,3.141262,0.2,0.1993809
"EAP",1984,3.180953,0.2,0.199854
"EAP",1984,4.016755,0.2,0.2
"ECA",1984,1.481692,0.2,0.1994871
"ECA",1984,1.542573,0.2,0.2
"ECA",1984,2.596155,0.2,0.1995501
"ECA",1984,3.297169,0.2,0.2
"ECA",1984,3.427552,0.2,0.1998502
"ECA",1984,3.752419,0.2,0.2
"ECA",1984,3.900276,0.2,0.2
"ECA",1984,4.13791,0.2,0.1999332
"ECA",1984,4.311773,0.2,0.2
"ECA",1984,4.511914,0.2,0.2001567
"ECA",1984,4.84168,0.2,0.1998808
"ECA",1984,5.399039,0.2,0.2
"ECA",1984,5.568323,0.2,0.2
"ECA",1984,5.735219,0.2,0.2
"ECA",1984,5.976699,0.2,0.1999977
"ECA",1984,6.688388,0.2,0.2
"ECA",1984,8.054803,0.2,0.2
"ECA",1984,8.16973,0.2,0.1992907
"ECA",1984,8.298344,0.2,0.2
"ECA",1984,10.69801,0.2,0.2
"ECA",1984,11.36172,0.2,0.1999647
"ECA",1984,13.01702,0.2,0.200558
"ECA",1984,13.1187,0.2,0.2
"ECA",1984,13.17361,0.2,0.2
"ECA",1984,13.42985,0.2,0.2
"ECA",1984,13.47273,0.2,0.1998513
"ECA",1984,14.25785,0.2,0.2
"ECA",1984,21.9985,0.2,0.2
"LAC",1984,0.7772989,0.2,0.2
"LAC",1984,0.8317565,0.2,0.2
"LAC",1984,0.835411,0.2,0.1997861
"LAC",1984,0.8846485,0.2,0.2
"LAC",1984,1.204349,0.2,0.1994609
"LAC",1984,1.331814,0.2,0.2
"LAC",1984,1.468573,0.2,0.2
"LAC",1984,1.545979,0.2,0.1997345
"LAC",1984,1.65075,0.2,0.1963897
"LAC",1984,1.658011,0.2,0.1999041
"LAC",1984,2.04425,0.2,0.201188
"LAC",1984,2.081791,0.2,0.2001226
"LAC",1984,2.111965,0.2,0.2
"LAC",1984,2.389096,0.2,0.1999745
"LAC",1984,2.709981,0.2,0.1991067
"LAC",1984,2.972653,0.2,0.2
"LAC",1984,3.008975,0.2,0.2000828
"LAC",1984,3.158511,0.2,0.2
"LAC",1984,3.947666,0.2,0.199848
"LAC",1984,4.233219,0.2,0.2
"LAC",1984,4.488903,0.2,0.1998661
"LAC",1984,5.542796,0.2,0.200187
"LAC",1984,6.138052,0.2,0.200029
"LAC",1984,6.425074,0.2,0.2
"LAC",1984,8.377451,0.2,0.2
"MNA",1984,2.114168,0.2,0.2
"MNA",1984,2.180181,0.2,0.2000055
"MNA",1984,2.180828,0.2,0.2
"MNA",1984,2.485841,0.2,0.2
"MNA",1984,2.643363,0.2,0.1999157
"MNA",1984,2.683053,0.2,0.1999865
"MNA",1984,3.004043,0.2,0.2
"MNA",1984,3.59305,0.2,0.2
"MNA",1984,3.611594,0.2,0.1999975
"MNA",1984,3.703686,0.2,0.1998932
"MNA",1984,5.555828,0.2,0.2
"MNA",1984,8.738661,0.2,0.2000288
"OHI",1984,5.946342,0.2,0.1997142
"OHI",1984,7.132686,0.2,0.200206
"OHI",1984,8.241341,0.2,0.1999324
"OHI",1984,8.606458,0.2,0.1999849
"OHI",1984,8.641398,0.2,0.2003799
"OHI",1984,9.069095,0.2,0.2003568
"OHI",1984,9.327801,0.2,0.199942
"OHI",1984,9.462962,0.2,0.1999587
"OHI",1984,10.65169,0.2,0.1999263
"OHI",1984,12.69325,0.2,0.1997529
"OHI",1984,13.28429,0.2,0.1998332
"OHI",1984,14.40358,0.2,0.1999435
"OHI",1984,16.70166,0.2,0.1999883
"OHI",1984,18.18787,0.2,0.1999563
"OHI",1984,18.64857,0.2,0.2016613
"OHI",1984,19.2453,0.2,0.1999629
"OHI",1984,19.28599,0.2,0.1999643
"OHI",1984,19.59365,0.2,0.1999515
"OHI",1984,19.89429,0.2,0.1967108
"OHI",1984,20.6194,0.2,0.1996647
"OHI",1984,20.65204,0.2,0.2003018
"OHI",1984,21.03766,0.2,0.1998821
"OHI",1984,22.24396,0.2,0.1999262
"OHI",1984,24.40503,0.2,0.1999824
"OHI",1984,24.97105,0.2,0.1999373
"OHI",1984,26.10555,0.2,0.2098668
"OHI",1984,32.86823,0.2,0.1998417
"OHI",1984,76.74961,0.2,0.2
"SAS",1984,0.7039237,0.2,0.2004911
"SAS",1984,0.8333311,0.2,0.2
"SAS",1984,0.9869923,0.2,0.1998342
"SAS",1984,1.090352,0.2,0.2
"SAS",1984,1.454153,0.2,0.2
"SAS",1984,1.678041,0.2,0.2
"SAS",1984,2.023343,0.2,0.2
"SSA",1984,0.003845486,0.2,0.2000001
"SSA",1984,0.1894895,0.2,0.2
"SSA",1984,0.206955,0.2,0.2
"SSA",1984,0.2411186,0.2,0.2
"SSA",1984,0.2995892,0.2,0.1994934
"SSA",1984,0.3063675,0.2,0.1991242
"SSA",1984,0.3674004,0.2,0.1999622
"SSA",1984,0.437857,0.2,0.1999739
"SSA",1984,0.560128,0.2,0.2
"SSA",1984,0.6059997,0.2,0.2
"SSA",1984,0.6888825,0.2,0.1992102
"SSA",1984,0.6938582,0.2,0.2
"SSA",1984,0.7032374,0.2,0.1999023
"SSA",1984,0.7072455,0.2,0.2
"SSA",1984,0.7331665,0.2,0.1999615
"SSA",1984,0.7334728,0.2,0.1999205
"SSA",1984,0.7547292,0.2,0.2
"SSA",1984,0.8193784,0.2,0.1999758
"SSA",1984,0.8234022,0.2,0.1999558
"SSA",1984,0.8305581,0.2,0.1991341
"SSA",1984,0.8380712,0.2,0.2
"SSA",1984,0.844694,0.2,0.2
"SSA",1984,0.8763211,0.2,0.2
"SSA",1984,0.9111009,0.2,0.1999694
"SSA",1984,0.9787867,0.2,0.1998238
"SSA",1984,1.011671,0.2,0.2
"SSA",1984,1.016537,0.2,0.1999057
"SSA",1984,1.063842,0.2,0.2
"SSA",1984,1.125237,0.2,0.2002804
"SSA",1984,1.139272,0.2,0.1999906
"SSA",1984,1.169618,0.2,0.2
"SSA",1984,1.206866,0.2,0.1999834
"SSA",1984,1.324396,0.2,0.2
"SSA",1984,1.493919,0.2,0.1998884
"SSA",1984,1.627328,0.2,0.2
"SSA",1984,1.880155,0.2,0.1991466
"SSA",1984,2.02699,0.2,0.1999842
"SSA",1984,2.180866,0.2,0.2
"SSA",1984,2.557864,0.2,0.1996293
"SSA",1984,3.130138,0.2,0.1991246
"SSA",1984,3.135365,0.2,0.1996388
"SSA",1984,3.687048,0.2,0.2001849
"SSA",1984,4.286013,0.2,0.198666
"WLD",1984,0.003845486,0.2,0.2000001
"WLD",1984,0.1894895,0.2,0.2
"WLD",1984,0.206955,0.2,0.2
"WLD",1984,0.2411186,0.2,0.2
"WLD",1984,0.2995892,0.2,0.1994934
"WLD",1984,0.3063675,0.2,0.1991242
"WLD",1984,0.3674004,0.2,0.1999622
"WLD",1984,0.437857,0.2,0.1999739
"WLD",1984,0.5192951,0.2,0.2000282
"WLD",1984,0.560128,0.2,0.2
"WLD",1984,0.6059997,0.2,0.2
"WLD",1984,0.6888825,0.2,0.1992102
"WLD",1984,0.6938582,0.2,0.2
"WLD",1984,0.7032374,0.2,0.1999023
"WLD",1984,0.7039237,0.2,0.2004911
"WLD",1984,0.7072455,0.2,0.2
"WLD",1984,0.7085983,0.2,0.1991581
"WLD",1984,0.7331665,0.2,0.1999615
"WLD",1984,0.7334728,0.2,0.1999205
"WLD",1984,0.7547292,0.2,0.2
"WLD",1984,0.7772989,0.2,0.2
"WLD",1984,0.8146532,0.2,0.2
"WLD",1984,0.8193784,0.2,0.1999758
"WLD",1984,0.8234022,0.2,0.1999558
"WLD",1984,0.8305581,0.2,0.1991341
"WLD",1984,0.8317565,0.2,0.2
"WLD",1984,0.8333311,0.2,0.2
"WLD",1984,0.835411,0.2,0.1997861
"WLD",1984,0.8380712,0.2,0.2
"WLD",1984,0.844694,0.2,0.2
"WLD",1984,0.8763211,0.2,0.2
"WLD",1984,0.8846485,0.2,0.2
"WLD",1984,0.8930821,0.2,0.2
"WLD",1984,0.9111009,0.2,0.1999694
"WLD",1984,0.9132649,0.2,0.1999686
"WLD",1984,0.9787867,0.2,0.1998238
"WLD",1984,0.9869923,0.2,0.1998342
"WLD",1984,1.011671,0.2,0.2
"WLD",1984,1.016537,0.2,0.1999057
"WLD",1984,1.063842,0.2,0.2
"WLD",1984,1.090352,0.2,0.2
"WLD",1984,1.125237,0.2,0.2002804
"WLD",1984,1.139272,0.2,0.1999906
"WLD",1984,1.169618,0.2,0.2
"WLD",1984,1.204349,0.2,0.1994609
"WLD",1984,1.206866,0.2,0.1999834
"WLD",1984,1.283749,0.2,0.2
"WLD",1984,1.324396,0.2,0.2
"WLD",1984,1.331814,0.2,0.2
"WLD",1984,1.438223,0.2,0.1995847
"WLD",1984,1.454153,0.2,0.2
"WLD",1984,1.468573,0.2,0.2
"WLD",1984,1.481692,0.2,0.1994871
"WLD",1984,1.493919,0.2,0.1998884
"WLD",1984,1.542573,0.2,0.2
"WLD",1984,1.545979,0.2,0.1997345
"WLD",1984,1.551411,0.2,0.2
"WLD",1984,1.627328,0.2,0.2
"WLD",1984,1.65075,0.2,0.1963897
"WLD",1984,1.658011,0.2,0.1999041
"WLD",1984,1.678041,0.2,0.2
"WLD",1984,1.681352,0.2,0.2
"WLD",1984,1.880155,0.2,0.1991466
"WLD",1984,1.984936,0.2,0.2
"WLD",1984,2.023343,0.2,0.2
"WLD",1984,2.02699,0.2,0.1999842
"WLD",1984,2.035258,0.2,0.2000721
"WLD",1984,2.04425,0.2,0.201188
"WLD",1984,2.081791,0.2,0.2001226
"WLD",1984,2.111965,0.2,0.2
"WLD",1984,2.114168,0.2,0.2
"WLD",1984,2.180181,0.2,0.2000055
"WLD",1984,2.180828,0.2,0.2
"WLD",1984,2.180866,0.2,0.2
"WLD",1984,2.389096,0.2,0.1999745
"WLD",1984,2.485841,0.2,0.2
"WLD",1984,2.557864,0.2,0.1996293
"WLD",1984,2.596155,0.2,0.1995501
"WLD",1984,2.605327,0.2,0.2
"WLD",1984,2.643363,0.2,0.1999157
"WLD",1984,2.683053,0.2,0.1999865
"WLD",1984,2.709981,0.2,0.1991067
"WLD",1984,2.916046,0.2,0.2000038
"WLD",1984,2.928076,0.2,0.1998664
"WLD",1984,2.972653,0.2,0.2
"WLD",1984,3.004043,0.2,0.2
"WLD",1984,3.008975,0.2,0.2000828
"WLD",1984,3.130138,0.2,0.1991246
"WLD",1984,3.135365,0.2,0.1996388
"WLD",1984,3.141262,0.2,0.1993809
"WLD",1984,3.158511,0.2,0.2
"WLD",1984,3.180953,0.2,0.199854
"WLD",1984,3.297169,0.2,0.2
"WLD",1984,3.427552,0.2,0.1998502
"WLD",1984,3.59305,0.2,0.2
"WLD",1984,3.611594,0.2,0.1999975
"WLD",1984,3.687048,0.2,0.2001849
"WLD",1984,3.703686,0.2,0.1998932
"WLD",1984,3.752419,0.2,0.2
"WLD",1984,3.900276,0.2,0.2
"WLD",1984,3.947666,0.2,0.199848
"WLD",1984,4.016755,0.2,0.2
"WLD",1984,4.13791,0.2,0.1999332
"WLD",1984,4.233219,0.2,0.2
"WLD",1984,4.286013,0.2,0.198666
"WLD",1984,4.311773,0.2,0.2
"WLD",1984,4.488903,0.2,0.1998661
"WLD",1984,4.511914,0.2,0.2001567
"WLD",1984,4.84168,0.2,0.1998808
"WLD",1984,5.399039,0.2,0.2
"WLD",1984,5.542796,0.2,0.200187
"WLD",1984,5.555828,0.2,0.2
"WLD",1984,5.568323,0.2,0.2
"WLD",1984,5.735219,0.2,0.2
"WLD",1984,5.946342,0.2,0.1997142
"WLD",1984,5.976699,0.2,0.1999977
"WLD",1984,6.138052,0.2,0.200029
"WLD",1984,6.425074,0.2,0.2
"WLD",1984,6.688388,0.2,0.2
"WLD",1984,7.132686,0.2,0.200206
"WLD",1984,8.054803,0.2,0.2
"WLD",1984,8.16973,0.2,0.1992907
"WLD",1984,8.241341,0.2,0.1999324
"WLD",1984,8.298344,0.2,0.2
"WLD",1984,8.377451,0.2,0.2
"WLD",1984,8.606458,0.2,0.1999849
"WLD",1984,8.641398,0.2,0.2003799
"WLD",1984,8.738661,0.2,0.2000288
"WLD",1984,9.069095,0.2,0.2003568
"WLD",1984,9.327801,0.2,0.199942
"WLD",1984,9.462962,0.2,0.1999587
"WLD",1984,10.65169,0.2,0.1999263
"WLD",1984,10.69801,0.2,0.2
"WLD",1984,11.36172,0.2,0.1999647
"WLD",1984,12.69325,0.2,0.1997529
"WLD",1984,13.01702,0.2,0.200558
"WLD",1984,13.1187,0.2,0.2
"WLD",1984,13.17361,0.2,0.2
"WLD",1984,13.28429,0.2,0.1998332
"WLD",1984,13.42985,0.2,0.2
"WLD",1984,13.47273,0.2,0.1998513
"WLD",1984,14.25785,0.2,0.2
"WLD",1984,14.40358,0.2,0.1999435
"WLD",1984,16.70166,0.2,0.1999883
"WLD",1984,18.18787,0.2,0.1999563
"WLD",1984,18.64857,0.2,0.2016613
"WLD",1984,19.2453,0.2,0.1999629
"WLD",1984,19.28599,0.2,0.1999643
"WLD",1984,19.59365,0.2,0.1999515
"WLD",1984,19.89429,0.2,0.1967108
"WLD",1984,20.6194,0.2,0.1996647
"WLD",1984,20.65204,0.2,0.2003018
"WLD",1984,21.03766,0.2,0.1998821
"WLD",1984,21.9985,0.2,0.2
"WLD",1984,22.24396,0.2,0.1999262
"WLD",1984,24.40503,0.2,0.1999824
"WLD",1984,24.97105,0.2,0.1999373
"WLD",1984,26.10555,0.2,0.2098668
"WLD",1984,32.86823,0.2,0.1998417
"WLD",1984,76.74961,0.2,0.2
"EAP",1983,0.5050512,0.2,0.2000282
"EAP",1983,0.7239138,0.2,0.2
"EAP",1983,0.7303089,0.2,0.1991581
"EAP",1983,0.8576627,0.2,0.1999686
"EAP",1983,0.8778904,0.2,0.2
"EAP",1983,1.261912,0.2,0.2
"EAP",1983,1.373016,0.2,0.1995847
"EAP",1983,1.440232,0.2,0.2
"EAP",1983,1.723135,0.2,0.2
"EAP",1983,1.899689,0.2,0.2000721
"EAP",1983,1.975562,0.2,0.2
"EAP",1983,2.52398,0.2,0.2
"EAP",1983,2.749065,0.2,0.2000038
"EAP",1983,2.907211,0.2,0.1998664
"EAP",1983,3.08383,0.2,0.199854
"EAP",1983,3.089531,0.2,0.1993809
"EAP",1983,3.868282,0.2,0.2
"ECA",1983,1.581369,0.2,0.1994871
"ECA",1983,1.596746,0.2,0.2
"ECA",1983,2.61338,0.2,0.1995501
"ECA",1983,3.158091,0.2,0.2
"ECA",1983,3.392636,0.2,0.1998502
"ECA",1983,3.636538,0.2,0.2
"ECA",1983,3.96126,0.2,0.2
"ECA",1983,4.279453,0.2,0.1999332
"ECA",1983,4.287347,0.2,0.2
"ECA",1983,4.575612,0.2,0.2001567
"ECA",1983,4.745063,0.2,0.1998808
"ECA",1983,5.256264,0.2,0.2
"ECA",1983,5.574681,0.2,0.2
"ECA",1983,5.587268,0.2,0.2
"ECA",1983,5.903651,0.2,0.1999977
"ECA",1983,6.567836,0.2,0.2
"ECA",1983,7.826818,0.2,0.1992907
"ECA",1983,7.886741,0.2,0.2
"ECA",1983,8.074105,0.2,0.2
"ECA",1983,10.1304,0.2,0.2
"ECA",1983,11.1154,0.2,0.1999647
"ECA",1983,12.50477,0.2,0.2
"ECA",1983,12.65306,0.2,0.200558
"ECA",1983,12.84777,0.2,0.2
"ECA",1983,12.92771,0.2,0.2
"ECA",1983,13.27531,0.2,0.1998513
"ECA",1983,13.8666,0.2,0.2
"ECA",1983,21.78525,0.2,0.2
"LAC",1983,0.7348656,0.2,0.2
"LAC",1983,0.8429811,0.2,0.2
"LAC",1983,0.8525952,0.2,0.1997861
"LAC",1983,0.8575008,0.2,0.2
"LAC",1983,1.39562,0.2,0.2
"LAC",1983,1.406921,0.2,0.2
"LAC",1983,1.454531,0.2,0.1994609
"LAC",1983,1.504499,0.2,0.1997401
"LAC",1983,1.694134,0.2,0.1963897
"LAC",1983,1.792333,0.2,0.1999041
"LAC",1983,2.081696,0.2,0.2
"LAC",1983,2.086477,0.2,0.201188
"LAC",1983,2.096561,0.2,0.2001226
"LAC",1983,2.408114,0.2,0.1999745
"LAC",1983,2.691158,0.2,0.1991067
"LAC",1983,2.979892,0.2,0.2000828
"LAC",1983,3.065245,0.2,0.2
"LAC",1983,3.342806,0.2,0.2
"LAC",1983,3.498291,0.2,0.1998784
"LAC",1983,4.223064,0.2,0.2
"LAC",1983,4.472345,0.2,0.1998661
"LAC",1983,5.459973,0.2,0.200187
"LAC",1983,6.244024,0.2,0.200029
"LAC",1983,6.918969,0.2,0.2
"LAC",1983,8.381796,0.2,0.2
"MNA",1983,2.039458,0.2,0.2
"MNA",1983,2.121259,0.2,0.2
"MNA",1983,2.269025,0.2,0.2000055
"MNA",1983,2.437887,0.2,0.2
"MNA",1983,2.619946,0.2,0.1999157
"MNA",1983,2.735422,0.2,0.2
"MNA",1983,2.895959,0.2,0.1999865
"MNA",1983,3.521993,0.2,0.2
"MNA",1983,3.5556,0.2,0.1999975
"MNA",1983,3.72825,0.2,0.1998932
"MNA",1983,5.275342,0.2,0.2
"MNA",1983,6.158539,0.2,0.2000288
"OHI",1983,5.598412,0.2,0.1997142
"OHI",1983,7.38159,0.2,0.200206
"OHI",1983,8.129216,0.2,0.1999324
"OHI",1983,8.562511,0.2,0.2003799
"OHI",1983,8.659513,0.2,0.1999875
"OHI",1983,8.791275,0.2,0.2003568
"OHI",1983,9.338714,0.2,0.199942
"OHI",1983,9.894403,0.2,0.199918
"OHI",1983,10.29316,0.2,0.1999446
"OHI",1983,12.3856,0.2,0.1997529
"OHI",1983,12.90635,0.2,0.1998332
"OHI",1983,14.24383,0.2,0.1999372
"OHI",1983,17.06668,0.2,0.199976
"OHI",1983,17.88272,0.2,0.2012681
"OHI",1983,18.12073,0.2,0.1999563
"OHI",1983,18.73062,0.2,0.1999629
"OHI",1983,18.97999,0.2,0.1999619
"OHI",1983,19.51387,0.2,0.1999364
"OHI",1983,19.91206,0.2,0.1967161
"OHI",1983,20.04518,0.2,0.2003018
"OHI",1983,20.15473,0.2,0.1996647
"OHI",1983,20.75919,0.2,0.1998821
"OHI",1983,21.70261,0.2,0.1999504
"OHI",1983,23.9685,0.2,0.1999817
"OHI",1983,24.10998,0.2,0.1999373
"OHI",1983,26.67136,0.2,0.2098668
"OHI",1983,32.46073,0.2,0.1999069
"OHI",1983,77.72057,0.2,0.2
"SAS",1983,0.6915783,0.2,0.2004911
"SAS",1983,0.7775597,0.2,0.2
"SAS",1983,0.9712843,0.2,0.1998342
"SAS",1983,1.080593,0.2,0.2
"SAS",1983,1.446415,0.2,0.2
"SAS",1983,1.60663,0.2,0.2
"SAS",1983,1.853382,0.2,0.2
"SSA",1983,0.003783744,0.2,0.2000001
"SSA",1983,0.1848206,0.2,0.2
"SSA",1983,0.2134105,0.2,0.2
"SSA",1983,0.2266437,0.2,0.2
"SSA",1983,0.3133448,0.2,0.1991242
"SSA",1983,0.3254738,0.2,0.1994934
"SSA",1983,0.3811327,0.2,0.1999622
"SSA",1983,0.4573447,0.2,0.1999739
"SSA",1983,0.5565595,0.2,0.2
"SSA",1983,0.6216826,0.2,0.2
"SSA",1983,0.6520685,0.2,0.2
"SSA",1983,0.6895868,0.2,0.1992102
"SSA",1983,0.7069776,0.2,0.1999023
"SSA",1983,0.7206377,0.2,0.1999205
"SSA",1983,0.728124,0.2,0.2
"SSA",1983,0.7333426,0.2,0.2
"SSA",1983,0.7941384,0.2,0.1999615
"SSA",1983,0.7998339,0.2,0.1999558
"SSA",1983,0.831653,0.2,0.1999818
"SSA",1983,0.8344008,0.2,0.1991341
"SSA",1983,0.868356,0.2,0.2
"SSA",1983,0.8938404,0.2,0.1999694
"SSA",1983,0.9089047,0.2,0.2
"SSA",1983,0.9650625,0.2,0.2
"SSA",1983,0.969096,0.2,0.1999057
"SSA",1983,1.040013,0.2,0.1998238
"SSA",1983,1.045226,0.2,0.2
"SSA",1983,1.109812,0.2,0.2
"SSA",1983,1.119913,0.2,0.1999906
"SSA",1983,1.131261,0.2,0.2
"SSA",1983,1.161043,0.2,0.1999834
"SSA",1983,1.223587,0.2,0.2002804
"SSA",1983,1.352015,0.2,0.2
"SSA",1983,1.460496,0.2,0.1998884
"SSA",1983,1.59073,0.2,0.2
"SSA",1983,1.805143,0.2,0.1991466
"SSA",1983,1.956379,0.2,0.1999842
"SSA",1983,2.306092,0.2,0.2
"SSA",1983,2.525374,0.2,0.1996293
"SSA",1983,3.282939,0.2,0.1991246
"SSA",1983,3.358136,0.2,0.1996388
"SSA",1983,3.521619,0.2,0.2001849
"SSA",1983,4.125361,0.2,0.198666
"WLD",1983,0.003783744,0.2,0.2000001
"WLD",1983,0.1848206,0.2,0.2
"WLD",1983,0.2134105,0.2,0.2
"WLD",1983,0.2266437,0.2,0.2
"WLD",1983,0.3133448,0.2,0.1991242
"WLD",1983,0.3254738,0.2,0.1994934
"WLD",1983,0.3811327,0.2,0.1999622
"WLD",1983,0.4573447,0.2,0.1999739
"WLD",1983,0.5050512,0.2,0.2000282
"WLD",1983,0.5565595,0.2,0.2
"WLD",1983,0.6216826,0.2,0.2
"WLD",1983,0.6520685,0.2,0.2
"WLD",1983,0.6895868,0.2,0.1992102
"WLD",1983,0.6915783,0.2,0.2004911
"WLD",1983,0.7069776,0.2,0.1999023
"WLD",1983,0.7206377,0.2,0.1999205
"WLD",1983,0.7239138,0.2,0.2
"WLD",1983,0.728124,0.2,0.2
"WLD",1983,0.7303089,0.2,0.1991581
"WLD",1983,0.7333426,0.2,0.2
"WLD",1983,0.7348656,0.2,0.2
"WLD",1983,0.7775597,0.2,0.2
"WLD",1983,0.7941384,0.2,0.1999615
"WLD",1983,0.7998339,0.2,0.1999558
"WLD",1983,0.831653,0.2,0.1999818
"WLD",1983,0.8344008,0.2,0.1991341
"WLD",1983,0.8429811,0.2,0.2
"WLD",1983,0.8525952,0.2,0.1997861
"WLD",1983,0.8575008,0.2,0.2
"WLD",1983,0.8576627,0.2,0.1999686
"WLD",1983,0.868356,0.2,0.2
"WLD",1983,0.8778904,0.2,0.2
"WLD",1983,0.8938404,0.2,0.1999694
"WLD",1983,0.9089047,0.2,0.2
"WLD",1983,0.9650625,0.2,0.2
"WLD",1983,0.969096,0.2,0.1999057
"WLD",1983,0.9712843,0.2,0.1998342
"WLD",1983,1.040013,0.2,0.1998238
"WLD",1983,1.045226,0.2,0.2
"WLD",1983,1.080593,0.2,0.2
"WLD",1983,1.109812,0.2,0.2
"WLD",1983,1.119913,0.2,0.1999906
"WLD",1983,1.131261,0.2,0.2
"WLD",1983,1.161043,0.2,0.1999834
"WLD",1983,1.223587,0.2,0.2002804
"WLD",1983,1.261912,0.2,0.2
"WLD",1983,1.352015,0.2,0.2
"WLD",1983,1.373016,0.2,0.1995847
"WLD",1983,1.39562,0.2,0.2
"WLD",1983,1.406921,0.2,0.2
"WLD",1983,1.440232,0.2,0.2
"WLD",1983,1.446415,0.2,0.2
"WLD",1983,1.454531,0.2,0.1994609
"WLD",1983,1.460496,0.2,0.1998884
"WLD",1983,1.504499,0.2,0.1997401
"WLD",1983,1.581369,0.2,0.1994871
"WLD",1983,1.59073,0.2,0.2
"WLD",1983,1.596746,0.2,0.2
"WLD",1983,1.60663,0.2,0.2
"WLD",1983,1.694134,0.2,0.1963897
"WLD",1983,1.723135,0.2,0.2
"WLD",1983,1.792333,0.2,0.1999041
"WLD",1983,1.805143,0.2,0.1991466
"WLD",1983,1.853382,0.2,0.2
"WLD",1983,1.899689,0.2,0.2000721
"WLD",1983,1.956379,0.2,0.1999842
"WLD",1983,1.975562,0.2,0.2
"WLD",1983,2.039458,0.2,0.2
"WLD",1983,2.081696,0.2,0.2
"WLD",1983,2.086477,0.2,0.201188
"WLD",1983,2.096561,0.2,0.2001226
"WLD",1983,2.121259,0.2,0.2
"WLD",1983,2.269025,0.2,0.2000055
"WLD",1983,2.306092,0.2,0.2
"WLD",1983,2.408114,0.2,0.1999745
"WLD",1983,2.437887,0.2,0.2
"WLD",1983,2.52398,0.2,0.2
"WLD",1983,2.525374,0.2,0.1996293
"WLD",1983,2.61338,0.2,0.1995501
"WLD",1983,2.619946,0.2,0.1999157
"WLD",1983,2.691158,0.2,0.1991067
"WLD",1983,2.735422,0.2,0.2
"WLD",1983,2.749065,0.2,0.2000038
"WLD",1983,2.895959,0.2,0.1999865
"WLD",1983,2.907211,0.2,0.1998664
"WLD",1983,2.979892,0.2,0.2000828
"WLD",1983,3.065245,0.2,0.2
"WLD",1983,3.08383,0.2,0.199854
"WLD",1983,3.089531,0.2,0.1993809
"WLD",1983,3.158091,0.2,0.2
"WLD",1983,3.282939,0.2,0.1991246
"WLD",1983,3.342806,0.2,0.2
"WLD",1983,3.358136,0.2,0.1996388
"WLD",1983,3.392636,0.2,0.1998502
"WLD",1983,3.498291,0.2,0.1998784
"WLD",1983,3.521619,0.2,0.2001849
"WLD",1983,3.521993,0.2,0.2
"WLD",1983,3.5556,0.2,0.1999975
"WLD",1983,3.636538,0.2,0.2
"WLD",1983,3.72825,0.2,0.1998932
"WLD",1983,3.868282,0.2,0.2
"WLD",1983,3.96126,0.2,0.2
"WLD",1983,4.125361,0.2,0.198666
