"countrycode","year","threshold","coverage","goal","headcount","datatype"
"PER",1983,24.56935,"N",0.9,0.8999368,"consumption"
"PHL",1983,7.755264,"N",0.9,0.9,"consumption"
"POL",1983,20.17376,"N",0.9,0.9,"income"
"PRT",1983,30.85872,"N",0.9,0.9000087,"income"
"ROU",1983,24.44542,"N",0.9,0.9,"income"
"RUS",1983,31.19119,"N",0.9,0.9,"consumption"
"RWA",1983,3.916426,"N",0.9,0.8999928,"consumption"
"WSM",1983,12.57869,"N",0.9,0.8997986,"consumption"
"SEN",1983,4.342114,"N",0.9,0.9,"consumption"
"SRB",1983,41.83625,"N",0.9,0.8999714,"consumption"
"SYC",1983,17.28802,"N",0.9,0.8999092,"consumption"
"SLE",1983,4.448355,"N",0.9,0.9,"consumption"
"SVN",1983,52.20754,"N",0.9,0.9,"income"
"ZAF",1983,19.43066,"N",0.9,0.9,"consumption"
"ESP",1983,30.75168,"N",0.9,0.8999247,"income"
"LKA",1983,6.064505,"N",0.9,0.9,"consumption"
"LCA",1983,3.735511,"N",0.9,0.9,"income"
"SDN",1983,4.686269,"N",0.9,0.9000203,"consumption"
"SUR",1983,19.46217,"N",0.9,0.8998478,"income"
"SWE",1983,44.79292,"N",0.9,0.8999561,"income"
"CHE",1983,112.3137,"N",0.9,0.8998892,"income"
"SYR",1983,10.62342,"N",0.9,0.8999944,"consumption"
"TWN",1983,30.17419,"N",0.9,0.8999683,"income"
"TJK",1983,13.56597,"N",0.9,0.9005269,"consumption"
"TZA",1983,3.075411,"N",0.9,0.8999519,"consumption"
"THA",1983,10.86288,"N",0.9,0.9,"consumption"
"TGO",1983,5.567362,"N",0.9,0.8999445,"consumption"
"TON",1983,13.20683,"N",0.9,0.8994127,"consumption"
"TTO",1983,38.80129,"N",0.9,0.9,"income"
"TUN",1983,10.38031,"N",0.9,0.9,"consumption"
"TUR",1983,13.90775,"N",0.9,0.9,"consumption"
"TKM",1983,7.431817,"N",0.9,0.9,"consumption"
"UGA",1983,4.834774,"N",0.9,0.9,"consumption"
"UKR",1983,14.43103,"N",0.9,0.8999665,"consumption"
"ARE",1983,316.2535,"N",0.9,0.9,"income"
"GBR",1983,40.98568,"N",0.9,0.8999218,"income"
"USA",1983,90.11881,"N",0.9,0.8999858,"income"
"URY",1983,28.06589,"N",0.9,0.9000177,"income"
"UZB",1983,8.695091,"N",0.9,0.8999656,"consumption"
"VUT",1983,7.590023,"N",0.9,0.9001099,"consumption"
"VEN",1983,30.28115,"N",0.9,0.9,"income"
"VNM",1983,3.179531,"N",0.9,0.8998721,"consumption"
"PSE",1983,12.46681,"N",0.9,0.9000213,"consumption"
"YEM",1983,9.77897,"N",0.9,0.8998737,"consumption"
"ZMB",1983,8.092141,"N",0.9,0.8999605,"consumption"
"ZWE",1983,11.74406,"N",0.9,0.9,"consumption"
"ALB",1984,11.6207,"N",0.9,0.8985817,"consumption"
"DZA",1984,13.90891,"N",0.9,0.9,"consumption"
"AGO",1984,10.6692,"N",0.9,0.8999043,"consumption"
"ARG",1984,42.00541,"U",0.9,0.9,"income"
"ARM",1984,18.67184,"N",0.9,0.9,"income"
"AUS",1984,64.3258,"N",0.9,0.8967436,"income"
"AUT",1984,61.67109,"N",0.9,0.899932,"income"
"AZE",1984,29.07413,"N",0.9,0.8997027,"consumption"
"BGD",1984,4.28528,"N",0.9,0.9,"consumption"
"BLR",1984,11.88928,"N",0.9,0.9,"income"
"BEL",1984,46.70141,"N",0.9,0.8999945,"income"
"BLZ",1984,8.330702,"N",0.9,0.8996811,"income"
"BEN",1984,4.027798,"N",0.9,0.8999646,"consumption"
"BTN",1984,3.241928,"N",0.9,0.9000092,"consumption"
"BOL",1984,11.82054,"N",0.9,0.9000163,"income"
"BIH",1984,9.358234,"N",0.9,0.8989392,"consumption"
"BWA",1984,8.033732,"N",0.9,0.9,"consumption"
"BRA",1984,15.17052,"N",0.9,0.8999967,"income"
"BGR",1984,31.68842,"N",0.9,0.9,"consumption"
"BFA",1984,2.336382,"N",0.9,0.8998206,"consumption"
"BDI",1984,2.09909,"N",0.9,0.9,"consumption"
"CPV",1984,5.021699,"N",0.9,0.8999356,"consumption"
"CMR",1984,9.084527,"N",0.9,0.8998497,"consumption"
"CAN",1984,74.58111,"N",0.9,0.8999558,"income"
"CAF",1984,3.369634,"N",0.9,0.9,"consumption"
"TCD",1984,3.086155,"N",0.9,0.8999955,"consumption"
"CHL",1984,20.10547,"N",0.9,0.8999754,"income"
"CHN",1984,2.18168,"A",0.9,0.9,"income"
"CHN",1984,2.18168,"R",0.9,0.9,"income"
"CHN",1984,2.979984,"U",0.9,0.9,"income"
"COL",1984,18.63429,"N",0.9,0.8998466,"income"
"COM",1984,15.36963,"N",0.9,0.899972,"consumption"
"COD",1984,4.060847,"N",0.9,0.8999906,"consumption"
"COG",1984,7.279795,"N",0.9,0.8998805,"consumption"
"CRI",1984,10.96766,"N",0.9,0.9,"income"
"CIV",1984,16.11593,"N",0.9,0.899333,"consumption"
"HRV",1984,30.34679,"N",0.9,0.9,"income"
"CYP",1984,26.78421,"N",0.9,0.8998992,"income"
"CZE",1984,22.94248,"N",0.9,0.8999739,"income"
"DNK",1984,61.72291,"N",0.9,0.8999726,"income"
"DJI",1984,16.27991,"N",0.9,0.8999922,"consumption"
"DOM",1984,27.08771,"N",0.9,0.9,"income"
"ECU",1984,14.11214,"N",0.9,0.9001069,"income"
"EGY",1984,6.620952,"N",0.9,0.9,"consumption"
"SLV",1984,14.83576,"N",0.9,0.9,"income"
"EST",1984,26.96284,"N",0.9,0.9,"income"
"SWZ",1984,1.695016,"N",0.9,0.9,"consumption"
"ETH",1984,3.75925,"N",0.9,0.8998323,"consumption"
"FJI",1984,12.32213,"N",0.9,0.8999725,"consumption"
"FIN",1984,43.10529,"N",0.9,0.8999665,"income"
"FRA",1984,56.51273,"N",0.9,0.8999865,"income"
"GAB",1984,17.24566,"N",0.9,0.899985,"consumption"
"GMB",1984,4.254014,"N",0.9,0.8998393,"consumption"
"GEO",1984,55.3979,"N",0.9,0.9,"consumption"
"DEU",1984,62.49343,"N",0.9,0.8999156,"income"
"GHA",1984,4.32892,"N",0.9,0.9,"consumption"
"GRC",1984,37.0809,"N",0.9,0.8998367,"income"
"GTM",1984,7.359222,"N",0.9,0.9,"income"
"GIN",1984,1.658235,"N",0.9,0.9,"consumption"
"GNB",1984,0,"N",0.9,-1,"consumption"
"GUY",1984,6.537227,"N",0.9,0.9,"income"
"HTI",1984,8.102042,"N",0.9,0.8998745,"income"
"HND",1984,8.190465,"N",0.9,0.9,"income"
"HUN",1984,30.10399,"N",0.9,0.9,"income"
"ISL",1984,50.93158,"N",0.9,0.9000622,"income"
"IND",1984,3.221224,"A",0.9,0.9,"consumption"
"IND",1984,3.221224,"R",0.9,0.9,"consumption"
"IND",1984,4.86698,"U",0.9,0.9,"consumption"
"IDN",1984,2.59641,"A",0.9,0.9,"consumption"
"IDN",1984,2.59641,"R",0.9,0.9,"consumption"
"IDN",1984,4.324386,"U",0.9,0.9,"consumption"
"IRN",1984,17.83003,"N",0.9,0.9,"consumption"
"IRQ",1984,6.215937,"N",0.9,0.9000093,"consumption"
"IRL",1984,30.92708,"N",0.9,0.899907,"income"
"ISR",1984,38.96089,"N",0.9,0.8999295,"income"
"ITA",1984,44.6044,"N",0.9,0.8999463,"income"
"JAM",1984,14.30688,"N",0.9,0.9,"consumption"
"JPN",1984,46.54081,"N",0.9,0.8999838,"income"
"JOR",1984,22.26873,"N",0.9,0.9,"consumption"
"KAZ",1984,13.86034,"N",0.9,0.9,"income"
"KEN",1984,9.016206,"N",0.9,0.9,"consumption"
"KIR",1984,11.89068,"N",0.9,0.8986911,"consumption"
"KOR",1984,19.24082,"N",0.9,0.8998779,"income"
"KGZ",1984,14.40098,"N",0.9,0.8998911,"consumption"
"LAO",1984,4.835513,"N",0.9,0.8999012,"consumption"
"LVA",1984,22.98192,"N",0.9,0.9,"income"
"LBN",1984,28.34589,"N",0.9,0.9006791,"consumption"
"LSO",1984,7.031003,"N",0.9,0.9,"consumption"
"LBR",1984,11.39421,"N",0.9,0.8999958,"consumption"
"LTU",1984,13.5162,"N",0.9,0.9,"income"
"LUX",1984,57.65366,"N",0.9,0.899776,"income"
"MDG",1984,4.567268,"N",0.9,0.8999926,"consumption"
"MWI",1984,3.901595,"N",0.9,0.8999801,"consumption"
"MYS",1984,23.70861,"N",0.9,0.9,"income"
"MLI",1984,1.88925,"N",0.9,0.8995796,"consumption"
"MLT",1984,24.89944,"N",0.9,0.8999212,"income"
"MRT",1984,6.160435,"N",0.9,0.9,"consumption"
"MUS",1984,7.278763,"N",0.9,0.8998859,"consumption"
"MEX",1984,20.42884,"N",0.9,0.8999566,"consumption"
"MDA",1984,23.27599,"N",0.9,0.8999737,"consumption"
"MNG",1984,9.759649,"N",0.9,0.9,"consumption"
"MNE",1984,39.50463,"N",0.9,0.9001401,"consumption"
"MAR",1984,9.276676,"N",0.9,0.9,"consumption"
"MOZ",1984,2.031445,"N",0.9,0.8999827,"consumption"
"MMR",1984,1.724968,"N",0.9,0.9000027,"consumption"
"NAM",1984,13.27121,"N",0.9,0.9,"income"
"NPL",1984,2.52193,"N",0.9,0.9,"income"
"NLD",1984,52.62144,"N",0.9,0.8999197,"income"
"NIC",1984,10.18549,"N",0.9,0.8999272,"consumption"
"NER",1984,2.88083,"N",0.9,0.9,"consumption"
"NGA",1984,4.290202,"N",0.9,0.9,"consumption"
"MKD",1984,16.35899,"N",0.9,0.9,"consumption"
"NOR",1984,51.28812,"N",0.9,0.8999221,"income"
"PAK",1984,3.170071,"N",0.9,0.8999451,"consumption"
"PAN",1984,29.79938,"N",0.9,0.8999622,"income"
"PNG",1984,4.586571,"N",0.9,0.8998975,"consumption"
"PRY",1984,27.18377,"N",0.9,0.9002992,"income"
"PER",1984,24.66031,"N",0.9,0.8999368,"consumption"
"PHL",1984,7.567213,"N",0.9,0.9,"consumption"
"POL",1984,20.73404,"N",0.9,0.9,"income"
"PRT",1984,29.81818,"N",0.9,0.9000087,"income"
"ROU",1984,25.81509,"N",0.9,0.9,"income"
"RUS",1984,31.08543,"N",0.9,0.9,"consumption"
"RWA",1984,3.615734,"N",0.9,0.8999928,"consumption"
"WSM",1984,12.66896,"N",0.9,0.8997986,"consumption"
"SEN",1984,4.369954,"N",0.9,0.9,"consumption"
"SRB",1984,42.45842,"N",0.9,0.8999714,"consumption"
"SYC",1984,17.96126,"N",0.9,0.8999092,"consumption"
"SLE",1984,4.520943,"N",0.9,0.9,"consumption"
"SVN",1984,52.71858,"N",0.9,0.9,"income"
"ZAF",1984,19.87769,"N",0.9,0.9,"consumption"
"ESP",1984,30.56327,"N",0.9,0.8999593,"income"
"LKA",1984,6.620637,"N",0.9,0.9,"consumption"
"LCA",1984,3.95121,"N",0.9,0.9,"income"
"SDN",1984,4.309595,"N",0.9,0.9000203,"consumption"
"SUR",1984,18.96378,"N",0.9,0.8998478,"income"
"SWE",1984,45.51507,"N",0.9,0.8999649,"income"
"CHE",1984,113.7236,"N",0.9,0.8998699,"income"
"SYR",1984,9.842406,"N",0.9,0.8999944,"consumption"
"TWN",1984,32.48362,"N",0.9,0.8999702,"income"
"TJK",1984,13.37712,"N",0.9,0.9005269,"consumption"
"TZA",1984,3.061248,"N",0.9,0.8999519,"consumption"
"THA",1984,10.91442,"N",0.9,0.9,"consumption"
"TGO",1984,5.663599,"N",0.9,0.8999445,"consumption"
"TON",1984,13.42797,"N",0.9,0.8994127,"consumption"
"TTO",1984,36.03155,"N",0.9,0.9,"income"
"TUN",1984,10.67181,"N",0.9,0.9,"consumption"
"TUR",1984,14.52023,"N",0.9,0.9,"consumption"
"TKM",1984,7.179679,"N",0.9,0.9,"consumption"
"UGA",1984,4.666157,"N",0.9,0.9,"consumption"
"UKR",1984,14.72486,"N",0.9,0.8999665,"consumption"
"ARE",1984,312.3026,"N",0.9,0.9,"income"
"GBR",1984,41.44534,"N",0.9,0.899946,"income"
"USA",1984,91.76008,"N",0.9,0.8999862,"income"
"URY",1984,27.58956,"N",0.9,0.9000177,"income"
"UZB",1984,8.147021,"N",0.9,0.8999656,"consumption"
"VUT",1984,8.131677,"N",0.9,0.9001099,"consumption"
"VEN",1984,28.61169,"N",0.9,0.9,"income"
"VNM",1984,3.385659,"N",0.9,0.8998721,"consumption"
"PSE",1984,12.66314,"N",0.9,0.9000213,"consumption"
"YEM",1984,9.866373,"N",0.9,0.8998737,"consumption"
"ZMB",1984,7.80058,"N",0.9,0.8999605,"consumption"
"ZWE",1984,11.10633,"N",0.9,0.9,"consumption"
"ALB",1985,11.58693,"N",0.9,0.8985817,"consumption"
"DZA",1985,14.34479,"N",0.9,0.9,"consumption"
"AGO",1985,10.65771,"N",0.9,0.8999043,"consumption"
"ARG",1985,39.19416,"U",0.9,0.9,"income"
"ARM",1985,19.23447,"N",0.9,0.9,"income"
"AUS",1985,64.88799,"N",0.9,0.896765,"income"
"AUT",1985,62.7584,"N",0.9,0.899932,"income"
"AZE",1985,29.76352,"N",0.9,0.8997027,"consumption"
"BGD",1985,4.581225,"N",0.9,0.9,"consumption"
"BLR",1985,11.93499,"N",0.9,0.9,"income"
"BEL",1985,47.95201,"N",0.9,0.8999945,"income"
"BLZ",1985,7.607586,"N",0.9,0.8996811,"income"
"BEN",1985,4.207926,"N",0.9,0.8999646,"consumption"
"BTN",1985,3.285398,"N",0.9,0.9000092,"consumption"
"BOL",1985,12.04151,"N",0.9,0.9000163,"income"
"BIH",1985,9.404134,"N",0.9,0.8989392,"consumption"
"BWA",1985,8.299247,"N",0.9,0.9,"consumption"
"BRA",1985,16.78243,"N",0.9,0.8993136,"income"
"BGR",1985,31.65459,"N",0.9,0.9,"consumption"
"BFA",1985,2.470858,"N",0.9,0.8998206,"consumption"
"BDI",1985,2.282355,"N",0.9,0.9,"consumption"
"CPV",1985,5.358671,"N",0.9,0.8999356,"consumption"
"CMR",1985,9.511949,"N",0.9,0.8998497,"consumption"
"CAN",1985,75.46347,"N",0.9,0.8999477,"income"
"CAF",1985,3.414097,"N",0.9,0.9,"consumption"
"TCD",1985,3.657031,"N",0.9,0.8999955,"consumption"
"CHL",1985,19.61729,"N",0.9,0.8999754,"income"
"CHN",1985,2.356554,"A",0.9,0.9,"income"
"CHN",1985,2.356554,"R",0.9,0.9,"income"
"CHN",1985,3.216658,"U",0.9,0.9,"income"
"COL",1985,18.59097,"N",0.9,0.8998466,"income"
"COM",1985,15.28336,"N",0.9,0.899972,"consumption"
"COD",1985,3.975867,"N",0.9,0.8999906,"consumption"
"COG",1985,6.992777,"N",0.9,0.8998805,"consumption"
"CRI",1985,11.13648,"N",0.9,0.9,"income"
"CIV",1985,16.18236,"N",0.9,0.899333,"consumption"
"HRV",1985,30.26833,"N",0.9,0.9,"income"
"CYP",1985,28.0251,"N",0.9,0.8998992,"income"
"CZE",1985,23.45663,"N",0.9,0.8999739,"income"
"DNK",1985,64.46761,"N",0.9,0.8999726,"income"
"DJI",1985,15.926,"N",0.9,0.8999922,"consumption"
"DOM",1985,26.07424,"N",0.9,0.9,"income"
"ECU",1985,14.3206,"N",0.9,0.9001069,"income"
"EGY",1985,6.765584,"N",0.9,0.9,"consumption"
"SLV",1985,14.94289,"N",0.9,0.9,"income"
"EST",1985,26.76982,"N",0.9,0.9,"income"
"SWZ",1985,1.6993,"N",0.9,0.9,"consumption"
"ETH",1985,3.235313,"N",0.9,0.8998323,"consumption"
"FJI",1985,11.56719,"N",0.9,0.8999725,"consumption"
"FIN",1985,44.67624,"N",0.9,0.8999665,"income"
"FRA",1985,56.54968,"N",0.9,0.8999846,"income"
"GAB",1985,16.39546,"N",0.9,0.899985,"consumption"
"GMB",1985,4.051455,"N",0.9,0.8998393,"consumption"
"GEO",1985,57.62804,"N",0.9,0.9,"consumption"
"DEU",1985,63.79327,"N",0.9,0.8999156,"income"
"GHA",1985,4.414829,"N",0.9,0.9,"consumption"
"GRC",1985,37.12593,"N",0.9,0.8998367,"income"
"GTM",1985,7.157854,"N",0.9,0.9,"income"
"GIN",1985,1.649108,"N",0.9,0.9,"consumption"
"GNB",1985,0,"N",0.9,-1,"consumption"
"GUY",1985,6.735665,"N",0.9,0.9,"income"
"HTI",1985,7.967556,"N",0.9,0.8998745,"income"
"HND",1985,8.396054,"N",0.9,0.9,"income"
"HUN",1985,29.41805,"N",0.9,0.9,"income"
"ISL",1985,52.19592,"N",0.9,0.9000622,"income"
"IND",1985,3.318992,"A",0.9,0.9,"consumption"
"IND",1985,3.318992,"R",0.9,0.9,"consumption"
"IND",1985,4.954804,"U",0.9,0.9,"consumption"
"IDN",1985,2.568243,"A",0.9,0.9,"consumption"
"IDN",1985,2.568243,"R",0.9,0.9,"consumption"
"IDN",1985,4.277473,"U",0.9,0.9,"consumption"
"IRN",1985,18.04517,"N",0.9,0.9,"consumption"
"IRQ",1985,6.158174,"N",0.9,0.9000093,"consumption"
"IRL",1985,32.29528,"N",0.9,0.899907,"income"
"ISR",1985,38.77145,"N",0.9,0.8999427,"income"
"ITA",1985,45.86995,"N",0.9,0.8999463,"income"
"JAM",1985,13.71246,"N",0.9,0.9,"consumption"
"JPN",1985,48.15703,"N",0.9,0.8999838,"income"
"JOR",1985,22.62236,"N",0.9,0.9,"consumption"
"KAZ",1985,13.85069,"N",0.9,0.9,"income"
"KEN",1985,9.058264,"N",0.9,0.9,"consumption"
"KIR",1985,10.85266,"N",0.9,0.8986911,"consumption"
"KOR",1985,20.41396,"N",0.9,0.8998779,"income"
"KGZ",1985,13.58583,"N",0.9,0.8998911,"consumption"
"LAO",1985,4.940726,"N",0.9,0.8999012,"consumption"
"LVA",1985,22.34072,"N",0.9,0.9,"income"
"LBN",1985,34.6097,"N",0.9,0.9006791,"consumption"
"LSO",1985,7.042266,"N",0.9,0.9,"consumption"
"LBR",1985,11.12567,"N",0.9,0.8999958,"consumption"
"LTU",1985,13.01851,"N",0.9,0.9,"income"
"LUX",1985,59.09551,"N",0.9,0.899776,"income"
"MDG",1985,4.470006,"N",0.9,0.8999907,"consumption"
"MWI",1985,3.909481,"N",0.9,0.8999801,"consumption"
"MYS",1985,23.56422,"N",0.9,0.9,"income"
"MLI",1985,2.232753,"N",0.9,0.8995796,"consumption"
"MLT",1985,25.09835,"N",0.9,0.8999212,"income"
"MRT",1985,6.169224,"N",0.9,0.9,"consumption"
"MUS",1985,7.721594,"N",0.9,0.8998859,"consumption"
"MEX",1985,20.47127,"N",0.9,0.8999377,"consumption"
"MDA",1985,20.82231,"N",0.9,0.8999737,"consumption"
"MNG",1985,10.04454,"N",0.9,0.9,"consumption"
"MNE",1985,39.38717,"N",0.9,0.9001401,"consumption"
"MAR",1985,9.43362,"N",0.9,0.9,"consumption"
"MOZ",1985,2.031141,"N",0.9,0.8999827,"consumption"
"MMR",1985,1.739784,"N",0.9,0.9000027,"consumption"
"NAM",1985,12.93367,"N",0.9,0.9,"income"
"NPL",1985,2.616428,"N",0.9,0.9,"income"
"NLD",1985,53.57581,"N",0.9,0.8999026,"income"
"NIC",1985,9.135792,"N",0.9,0.8999272,"consumption"
"NER",1985,3.015046,"N",0.9,0.9,"consumption"
"NGA",1985,4.428929,"N",0.9,0.9,"consumption"
"MKD",1985,16.17523,"N",0.9,0.9,"consumption"
"NOR",1985,57.93672,"N",0.9,0.8999078,"income"
"PAK",1985,3.300578,"N",0.9,0.8999451,"consumption"
"PAN",1985,31.86641,"N",0.9,0.8999546,"income"
"PNG",1985,4.647229,"N",0.9,0.8998975,"consumption"
"PRY",1985,27.04051,"N",0.9,0.9002992,"income"
"PER",1985,24.51667,"N",0.9,0.8999368,"consumption"
"PHL",1985,7.279852,"N",0.9,0.9,"consumption"
"POL",1985,20.77177,"N",0.9,0.9,"income"
"PRT",1985,29.92726,"N",0.9,0.9000087,"income"
"ROU",1985,25.67602,"N",0.9,0.9,"income"
"RUS",1985,31.32807,"N",0.9,0.9,"consumption"
"RWA",1985,3.625051,"N",0.9,0.8999928,"consumption"
"WSM",1985,13.10446,"N",0.9,0.8997986,"consumption"
"SEN",1985,4.378202,"N",0.9,0.9,"consumption"
"SRB",1985,42.35226,"N",0.9,0.8999714,"consumption"
"SYC",1985,19.79837,"N",0.9,0.8999092,"consumption"
"SLE",1985,4.170798,"N",0.9,0.9,"consumption"
"SVK",1985,25.67508,"N",0.9,0.8999665,"income"
"SVN",1985,52.75209,"N",0.9,0.9,"income"
"ZAF",1985,19.13375,"N",0.9,0.9,"consumption"
"ESP",1985,30.93317,"N",0.9,0.8999938,"income"
"LKA",1985,6.980067,"N",0.9,0.9,"consumption"
"LCA",1985,4.21252,"N",0.9,0.9,"income"
"SDN",1985,3.917098,"N",0.9,0.9000203,"consumption"
"SUR",1985,19.13815,"N",0.9,0.8998478,"income"
"SWE",1985,46.19032,"N",0.9,0.8999737,"income"
"CHE",1985,115.6408,"N",0.9,0.8998505,"income"
"SYR",1985,10.09791,"N",0.9,0.8999944,"consumption"
"TWN",1985,33.51363,"N",0.9,0.899972,"income"
"TJK",1985,13.11744,"N",0.9,0.9005269,"consumption"
"TZA",1985,2.96413,"N",0.9,0.8999519,"consumption"
"THA",1985,10.90651,"N",0.9,0.9,"consumption"
"TGO",1985,5.772141,"N",0.9,0.8999445,"consumption"
"TON",1985,14.29218,"N",0.9,0.8994127,"consumption"
"TTO",1985,34.09822,"N",0.9,0.9,"income"
"TUN",1985,10.61052,"N",0.9,0.9,"consumption"
"TUR",1985,14.82193,"N",0.9,0.9,"consumption"
"TKM",1985,7.035728,"N",0.9,0.9,"consumption"
"UGA",1985,4.364217,"N",0.9,0.9,"consumption"
"UKR",1985,14.58562,"N",0.9,0.8999665,"consumption"
"ARE",1985,285.167,"N",0.9,0.9,"income"
"GBR",1985,42.24126,"N",0.9,0.8999702,"income"
"USA",1985,93.432,"N",0.9,0.8999866,"income"
"URY",1985,28.09348,"N",0.9,0.9000177,"income"
"UZB",1985,8.139147,"N",0.9,0.8999656,"consumption"
"VUT",1985,8.026274,"N",0.9,0.9001099,"consumption"
"VEN",1985,28.63319,"N",0.9,0.9,"income"
"VNM",1985,3.434632,"N",0.9,0.8998721,"consumption"
"PSE",1985,12.17232,"N",0.9,0.9000213,"consumption"
"YEM",1985,9.498762,"N",0.9,0.8998737,"consumption"
"ZMB",1985,7.672854,"N",0.9,0.8999605,"consumption"
"ZWE",1985,11.45582,"N",0.9,0.9,"consumption"
"ALB",1986,12.00576,"N",0.9,0.8985817,"consumption"
"DZA",1986,13.80452,"N",0.9,0.9,"consumption"
"AGO",1986,10.58623,"N",0.9,0.8999043,"consumption"
"ARG",1986,47.82103,"U",0.9,0.9,"income"
"ARM",1986,19.06673,"N",0.9,0.9,"income"
"AUS",1986,65.61545,"N",0.9,0.8967463,"income"
"AUT",1986,64.09393,"N",0.9,0.899932,"income"
"AZE",1986,30.12768,"N",0.9,0.8997027,"consumption"
"BGD",1986,4.62933,"N",0.9,0.9,"consumption"
"BLR",1986,12.18568,"N",0.9,0.9,"income"
"BEL",1986,48.83639,"N",0.9,0.8999676,"income"
"BLZ",1986,6.846697,"N",0.9,0.8996811,"income"
"BEN",1986,4.176291,"N",0.9,0.8999646,"consumption"
"BTN",1986,3.56017,"N",0.9,0.9000092,"consumption"
"BOL",1986,12.3808,"N",0.9,0.9000163,"income"
"BIH",1986,9.665408,"N",0.9,0.8989392,"consumption"
"BWA",1986,8.627201,"N",0.9,0.9,"consumption"
"BRA",1986,28.39521,"N",0.9,0.899998,"income"
"BGR",1986,32.26581,"N",0.9,0.9,"consumption"
"BFA",1986,2.599218,"N",0.9,0.8998206,"consumption"
"BDI",1986,2.290997,"N",0.9,0.9,"consumption"
"CPV",1986,5.426568,"N",0.9,0.8999356,"consumption"
"CMR",1986,9.838869,"N",0.9,0.8998497,"consumption"
"CAN",1986,76.02112,"N",0.9,0.8999396,"income"
"CAF",1986,3.460577,"N",0.9,0.9,"consumption"
"TCD",1986,3.406232,"N",0.9,0.8999955,"consumption"
"CHL",1986,20.30891,"N",0.9,0.8999754,"income"
"CHN",1986,2.477029,"A",0.9,0.9,"income"
"CHN",1986,2.477029,"R",0.9,0.9,"income"
"CHN",1986,3.379707,"U",0.9,0.9,"income"
"COL",1986,18.80244,"N",0.9,0.8998466,"income"
"COM",1986,15.12514,"N",0.9,0.899972,"consumption"
"COD",1986,4.054508,"N",0.9,0.8999906,"consumption"
"COG",1986,6.333985,"N",0.9,0.8998805,"consumption"
"CRI",1986,10.43068,"N",0.9,0.9,"income"
"CIV",1986,14.37766,"N",0.9,0.8998149,"consumption"
"HRV",1986,31.01995,"N",0.9,0.9,"income"
"CYP",1986,28.18593,"N",0.9,0.8998992,"income"
"CZE",1986,24.10351,"N",0.9,0.8999739,"income"
"DNK",1986,68.97166,"N",0.9,0.8999726,"income"
"DJI",1986,15.17019,"N",0.9,0.8999922,"consumption"
"DOM",1986,26.63634,"N",0.9,0.9,"income"
"ECU",1986,14.00605,"N",0.9,0.9001069,"income"
"EGY",1986,6.854202,"N",0.9,0.9,"consumption"
"SLV",1986,14.64521,"N",0.9,0.9,"income"
"EST",1986,27.29667,"N",0.9,0.9,"income"
"SWZ",1986,1.843079,"N",0.9,0.9,"consumption"
"ETH",1986,3.436844,"N",0.9,0.8998323,"consumption"
"FJI",1986,12.34459,"N",0.9,0.8999725,"consumption"
"FIN",1986,46.36846,"N",0.9,0.8999665,"income"
"FRA",1986,56.6385,"N",0.9,0.8999828,"income"
"GAB",1986,15.8248,"N",0.9,0.899985,"consumption"
"GMB",1986,4.028716,"N",0.9,0.8998393,"consumption"
"GEO",1986,52.44887,"N",0.9,0.9,"consumption"
"DEU",1986,66.20138,"N",0.9,0.8999156,"income"
"GHA",1986,4.509873,"N",0.9,0.9,"consumption"
"GRC",1986,36.45526,"N",0.9,0.8998367,"income"
"GTM",1986,7.047457,"N",0.9,0.9,"income"
"GIN",1986,1.647586,"N",0.9,0.9,"consumption"
"GNB",1986,0,"N",0.9,-1,"consumption"
"GUY",1986,6.727299,"N",0.9,0.9,"income"
"HTI",1986,7.755045,"N",0.9,0.8998745,"income"
"HND",1986,8.584737,"N",0.9,0.9,"income"
"HUN",1986,30.05789,"N",0.9,0.9,"income"
"ISL",1986,55.06401,"N",0.9,0.9000622,"income"
"IND",1986,3.366996,"A",0.9,0.9,"consumption"
"IND",1986,3.366996,"R",0.9,0.9,"consumption"
"IND",1986,4.997927,"U",0.9,0.9,"consumption"
"IDN",1986,2.571572,"A",0.9,0.9,"consumption"
"IDN",1986,2.571572,"R",0.9,0.9,"consumption"
"IDN",1986,4.283017,"U",0.9,0.9,"consumption"
"IRN",1986,17.64121,"N",0.9,0.9,"consumption"
"IRQ",1986,6.301006,"N",0.9,0.9000093,"consumption"
"IRL",1986,32.93032,"N",0.9,0.899907,"income"
"ISR",1986,36.36386,"N",0.9,0.8999559,"income"
"ITA",1986,47.73156,"N",0.9,0.8999463,"income"
"JAM",1986,13.83642,"N",0.9,0.9,"consumption"
"JPN",1986,49.62691,"N",0.9,0.8999838,"income"
"JOR",1986,20.4419,"N",0.9,0.9,"consumption"
"KAZ",1986,13.88716,"N",0.9,0.9,"income"
"KEN",1986,9.35748,"N",0.9,0.9,"consumption"
"KIR",1986,10.51338,"N",0.9,0.8986911,"consumption"
"KOR",1986,22.04572,"N",0.9,0.8998779,"income"
"KGZ",1986,13.09614,"N",0.9,0.8998911,"consumption"
"LAO",1986,5.036904,"N",0.9,0.8999012,"consumption"
"LVA",1986,22.75594,"N",0.9,0.9,"income"
"LBN",1986,31.71221,"N",0.9,0.9006791,"consumption"
"LSO",1986,7.204315,"N",0.9,0.9,"consumption"
"LBR",1986,10.89282,"N",0.9,0.8999958,"consumption"
